,Date/Time,temp_amb,Environment:Site Wind Speed [m/s](TimeStep),solar,occ,LIVING_UNIT1:Space People Occupant Count [](TimeStep),temp_room,LIVING_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),LIVING_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance System Convective Heat Gain Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Heat Balance Deviation Rate [W](TimeStep),heating,cooling,LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),ATTIC_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),ATTIC_UNIT1:Zone Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Heating Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air System Sensible Cooling Rate [W](TimeStep),CRAWLSPACE_UNIT1:Zone Air Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CRAWLSPACE_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep) ,Time,day_sin,day_cos,phvac
2023-06-01 11:30:00, 06/01  11:45:00,77.99000000000001,6.325,697.5,0.72567,0.72567,81.33054606170917,96.90656555019105,66.61161671179947,0.0,0.0,0.0,0.0,169.44330497779777,0.0,29.86209269093773,0.0,4786.700980247459,0.0,0.0,-4744.821142368729,0.0,41.62841378562606,0.0,19.79103876378732,0.0,5.601733201270504,0.0,0.0,0.0,0.0,5.500107966056435,0.0,0.0,0.0,27.405858923171763,21.0,24.0,0.0,4744.821142368729,29.86209269093773,21.0,24.0,0.0,0.0,19.79103876378732,21.0,24.0,2023-06-01 11:30:00,0.130526192220052,-0.9914448613738104,0.0
2023-06-01 11:45:00, 06/01  12:00:00,78.98,6.7,720.0,0.72567,0.72567,81.8020383253266,95.85989479916528,71.81110996001429,0.0,0.0,0.0,0.0,165.3626771061003,0.0,30.20472625730513,0.0,4862.022018722656,0.0,0.0,-4831.011737252525,0.0,31.61663611545545,0.0,19.850663082899143,0.0,5.307846996137805,0.0,0.0,0.0,0.0,5.329243296451255,0.0,0.0,0.0,27.66779906962589,21.0,24.0,0.0,4831.011737252525,30.20472625730513,21.0,24.0,0.0,0.0,19.850663082899143,21.0,24.0,2023-06-01 11:45:00,0.0654031292301435,-0.9978589232386036,0.0
2023-06-01 12:00:00, 06/01  12:15:00,79.97,6.825,742.5,0.72567,0.72567,82.29561840019058,93.99165151252524,89.15001911457766,0.0,0.0,0.0,0.0,172.50495241627272,0.0,30.481876397672348,0.0,4925.177393150923,0.0,0.0,-4900.729762032281,0.0,26.9071194145706,0.0,19.90722748135801,0.0,4.958703560473953,0.0,0.0,0.0,0.0,5.086266960792628,0.0,0.0,0.0,27.9420102223281,21.0,24.0,0.0,4900.729762032281,30.481876397672348,21.0,24.0,0.0,0.0,19.90722748135801,21.0,24.0,2023-06-01 12:00:00,1.2246467991473532e-16,-1.0,0.0
2023-06-01 12:15:00, 06/01  12:30:00,80.96000000000001,6.95,765.0,0.72567,0.72567,82.59484548132023,93.148540194603,178.29960921064924,0.0,0.0,0.0,0.0,253.5814858648544,0.0,30.714866436136592,0.0,4996.462936117308,0.0,0.0,-4959.339168664959,0.0,42.29059188079137,0.0,19.949162116714927,0.0,8.293322108026361,0.0,0.0,0.0,0.0,8.082778445337244,0.0,0.0,0.0,28.10824748962235,21.0,24.0,0.0,4959.339168664959,30.714866436136592,21.0,24.0,0.0,0.0,19.949162116714927,21.0,24.0,2023-06-01 12:15:00,-0.0654031292301428,-0.9978589232386036,0.0
2023-06-01 12:30:00, 06/01  12:45:00,81.95,7.075,746.25,0.72567,0.72567,82.22864831526735,92.08076670128254,475.5486638231737,0.0,0.0,-866.3694283473401,0.0,-127.99915533052264,0.0,30.82422337187653,0.0,4988.889843851567,0.0,0.0,-4986.848263719552,0.0,10.60496016815003,0.0,20.01164032931525,0.0,7.594339972087837,0.0,0.0,0.0,0.0,5.616035808878832,0.0,0.0,866.5141993915889,27.904804619592973,21.0,24.0,0.0,4986.848263719552,30.82422337187653,21.0,24.0,0.0,0.0,20.01164032931525,21.0,24.0,2023-06-01 12:30:00,-0.1305261922200513,-0.9914448613738104,-866.5141993915889
2023-06-01 12:45:00, 06/01  13:00:00,82.94,7.2,727.5,0.72567,0.72567,81.96712873929242,93.29688459373664,782.2364157669402,0.0,0.0,-858.7375317871695,0.0,-91.45213986312332,0.0,30.823755698990823,0.0,4981.806472239747,0.0,0.0,-4986.730619074699,0.0,-0.0453529528939328,0.0,20.08311490486988,0.0,6.48304719599993,0.0,0.0,0.0,0.0,6.423134053142175,0.0,0.0,858.9234004071056,27.759515966273565,21.0,24.0,0.0,4986.730619074699,30.823755698990823,21.0,24.0,0.0,0.0,20.08311490486988,21.0,24.0,2023-06-01 12:45:00,-0.1950903220161279,-0.9807852804032304,-858.9234004071056
2023-06-01 13:00:00, 06/01  13:15:00,82.94,7.2,708.75,0.72567,0.72567,82.13517967821029,95.55849151958051,939.7099231872462,0.0,0.0,-863.3148144053268,0.0,58.7465704901549,0.0,30.89996683928329,0.0,5023.039184834528,0.0,0.0,-5005.901780815276,0.0,7.388783919271644,0.0,20.15239199571171,0.0,5.791599888295465,0.0,0.0,0.0,0.0,6.224184416807161,0.0,0.0,863.5212700656117,27.85287759900572,21.0,24.0,0.0,5005.901780815276,30.89996683928329,21.0,24.0,0.0,0.0,20.15239199571171,21.0,24.0,2023-06-01 13:00:00,-0.2588190451025203,-0.9659258262890684,-863.5212700656117
2023-06-01 13:15:00, 06/01  13:30:00,82.94,7.2,690.0,0.72567,0.72567,82.55069305272242,95.18797359071202,947.2387672968786,0.0,0.0,-874.9303918570831,0.0,145.13770561244434,0.0,30.95504730118225,0.0,5020.912333463896,0.0,0.0,-5019.757451256084,0.0,5.339165855752406,0.0,20.22112774640951,0.0,6.200828187866975,0.0,0.0,0.0,0.0,6.174100927500311,0.0,0.0,875.1399908376109,28.083718362623568,21.0,24.0,0.0,5019.757451256084,30.95504730118225,21.0,24.0,0.0,0.0,20.22112774640951,21.0,24.0,2023-06-01 13:15:00,-0.3214394653031611,-0.9469301294951058,-875.1399908376109
2023-06-01 13:30:00, 06/01  13:45:00,82.94,7.2,650.25,0.72567,0.72567,83.0081294312526,94.2659389464423,936.8512439346172,0.0,0.0,-887.733839840294,0.0,159.64171247284736,0.0,30.896497314718125,0.0,4990.857417983598,0.0,0.0,-5005.029010556932,0.0,-5.676573443460384,0.0,20.29033122455997,0.0,6.267333193759235,0.0,0.0,0.0,0.0,6.214647971185437,0.0,0.0,887.9455453442226,28.33784968402922,21.0,24.0,0.0,5005.029010556931,30.896497314718125,21.0,24.0,0.0,0.0,20.29033122455997,21.0,24.0,2023-06-01 13:30:00,-0.3826834323650892,-0.923879532511287,-887.9455453442226
2023-06-01 13:45:00, 06/01  14:00:00,82.94,7.2,610.5,0.72567,0.72567,83.44287254503216,93.24113896588148,947.1044256816948,0.0,0.0,-899.8863912124085,0.0,151.59585005991315,0.0,30.734104633265307,0.0,4943.716613739488,0.0,0.0,-4964.178600109448,0.0,-15.752806408260602,0.0,20.358574676595488,0.0,6.042590167486274,0.0,0.0,0.0,0.0,6.127010271854328,0.0,0.0,900.1003667925044,28.579373636128977,21.0,24.0,0.0,4964.178600109448,30.734104633265307,21.0,24.0,0.0,0.0,20.358574676595488,21.0,24.0,2023-06-01 13:45:00,-0.4422886902190011,-0.8968727415326884,-900.1003667925044
2023-06-01 14:00:00, 06/01  14:15:00,83.435,7.6,570.75,0.72567,0.72567,82.0539891508531,95.09542705346972,1696.7793815728542,0.0,0.0,-2580.122352981016,0.0,-670.2535648618612,0.0,30.481726637429816,0.0,4871.22890852086,0.0,0.0,-4900.692089353182,0.0,-34.91568916582408,0.0,20.41209500727637,0.0,8.746233352680386,0.0,0.0,0.0,0.0,9.297501533543544,0.0,0.0,2580.713041341046,27.807771750473943,21.0,24.0,0.0,4900.692089353182,30.481726637429816,21.0,24.0,0.0,0.0,20.41209500727637,21.0,24.0,2023-06-01 14:00:00,-0.4999999999999997,-0.8660254037844388,-2580.713041341046
2023-06-01 14:15:00, 06/01  14:30:00,83.93,8.0,531.0,0.72567,0.72567,83.20395146602017,99.67819141024458,1440.5982687453925,0.0,0.0,-892.7054829076101,0.0,263.2987217621517,0.0,30.146651173585035,0.0,4770.393945895303,0.0,0.0,-4816.402759892748,0.0,-52.74913264993136,0.0,20.467814629404224,0.0,10.309782497375672,0.0,0.0,0.0,0.0,9.52041934779314,0.0,0.0,892.7444507443624,28.446639703344538,21.0,24.0,0.0,4816.402759892748,30.146651173585035,21.0,24.0,0.0,0.0,20.467814629404224,21.0,24.0,2023-06-01 14:15:00,-0.555570233019602,-0.8314696123025455,-892.7444507443624
2023-06-01 14:30:00, 06/01  14:45:00,84.425,8.4,536.5,0.72567,0.72567,83.72530439320491,94.95761853454766,1235.9658527285883,0.0,0.0,-907.4414010946848,0.0,445.68234981175584,0.0,29.72400634047178,0.0,4659.5880848767065,0.0,0.0,-4710.085069023158,0.0,-60.8841845790092,0.0,20.530791628251244,0.0,9.748610195118106,0.0,0.0,0.0,0.0,10.033974264580053,0.0,0.0,907.488729978761,28.73628021844717,21.0,24.0,0.0,4710.085069023158,29.72400634047178,21.0,24.0,0.0,0.0,20.530791628251244,21.0,24.0,2023-06-01 14:30:00,-0.6087614290087203,-0.7933533402912354,-907.488729978761
2023-06-01 14:45:00, 06/01  15:00:00,84.91999999999999,8.8,542.0,0.72567,0.72567,82.5508398389689,93.5928771112937,1928.4648228959368,0.0,0.0,-2621.2136304605483,0.0,-445.54783778731394,0.0,29.2598457276803,0.0,4526.6444860286365,0.0,0.0,-4593.323947915638,0.0,-77.37341168640695,0.0,20.583260837611043,0.0,9.69960442082215,0.0,0.0,0.0,0.0,9.598089593465136,0.0,0.0,2621.9198497151897,28.083799910538275,21.0,24.0,0.0,4593.323947915637,29.2598457276803,21.0,24.0,0.0,0.0,20.583260837611043,21.0,24.0,2023-06-01 14:45:00,-0.6593458151000685,-0.7518398074789777,-2621.9198497151897
2023-06-01 15:00:00, 06/01  15:15:00,84.695,8.65,547.5,0.72567,0.72567,81.95283152532572,107.2560520453402,2577.072143573459,0.0,0.0,-2568.517328820672,0.0,-74.56972313114274,0.0,28.72366555334212,0.0,4411.005572447144,0.0,0.0,-4458.446070417927,0.0,-47.91832377770986,0.0,20.654880185085688,0.0,4.098814542766023,0.0,0.0,0.0,0.0,5.296243998953425,0.0,0.0,2568.8608746031723,27.7515730696254,21.0,24.0,0.0,4458.446070417927,28.72366555334212,21.0,24.0,0.0,0.0,20.654880185085688,21.0,24.0,2023-06-01 15:00:00,-0.7071067811865471,-0.7071067811865479,-2568.8608746031723
2023-06-01 15:15:00, 06/01  15:30:00,84.47,8.5,553.0,0.72567,0.72567,83.56101512536078,107.72662977635476,1677.63279052262,0.0,0.0,-901.882300626759,0.0,749.5994743470594,0.0,28.22852262568305,0.0,4271.904236750569,0.0,0.0,-4333.891246616227,0.0,-76.94535233657469,0.0,20.68569496402762,0.0,5.658478156654795,0.0,0.0,0.0,0.0,6.49316266448346,0.0,0.0,901.8800235003666,28.645008402978213,21.0,24.0,0.0,4333.891246616227,28.22852262568305,21.0,24.0,0.0,0.0,20.68569496402762,21.0,24.0,2023-06-01 15:15:00,-0.7518398074789773,-0.6593458151000691,-901.8800235003666
2023-06-01 15:30:00, 06/01  15:45:00,84.24499999999999,8.35,511.25,0.72567,0.72567,82.62177454162669,102.47214583196006,2002.6854577409265,0.0,0.0,-2625.106311448602,0.0,-120.83247353071462,0.0,27.708215556767875,0.0,4124.205582311577,0.0,0.0,-4203.006300732213,0.0,-88.63967282332709,0.0,20.714793930535976,0.0,6.120994113412781,0.0,0.0,0.0,0.0,5.171285755273594,0.0,0.0,2625.5010567045056,28.123208078681497,21.0,24.0,0.0,4203.006300732213,27.708215556767875,21.0,24.0,0.0,0.0,20.714793930535976,21.0,24.0,2023-06-01 15:30:00,-0.7933533402912349,-0.6087614290087209,-2625.5010567045056
2023-06-01 15:45:00, 06/01  16:00:00,84.02,8.2,469.5,0.72567,0.72567,82.5464552441568,106.76372031381236,2385.9809356544924,0.0,0.0,-2618.111713020436,0.0,-174.2463051996166,0.0,27.106108556562774,0.0,3977.741950970494,0.0,0.0,-4051.5443144429646,0.0,-89.39017713573658,0.0,20.742404795133112,0.0,4.356491973295569,0.0,0.0,0.0,0.0,4.558974169077025,0.0,0.0,2618.4448670123857,28.08136402453156,21.0,24.0,0.0,4051.5443144429646,27.106108556562774,21.0,24.0,0.0,0.0,20.742404795133112,21.0,24.0,2023-06-01 15:45:00,-0.8314696123025448,-0.555570233019603,-2618.4448670123857
2023-06-01 16:00:00, 06/01  16:15:00,83.525,7.824999999999999,427.75,0.8849400000000001,0.8849400000000001,82.36111734203878,142.18189345418193,2429.7246741354497,0.0,0.0,-2601.220002759351,0.0,-33.79636114932804,0.0,26.458806387268943,0.0,3824.3561934878135,0.0,0.0,-3888.7133354688167,0.0,-61.23201412383733,0.0,20.76646622676752,0.0,0.9911091940563174,0.0,0.0,0.0,0.0,1.1934557855752943,0.0,0.0,2601.420885434992,27.97839852335488,21.0,24.0,0.0,3888.713335468816,26.458806387268943,21.0,24.0,0.0,0.0,20.76646622676752,21.0,24.0,2023-06-01 16:00:00,-0.8660254037844384,-0.5000000000000004,-2601.420885434992
2023-06-01 16:15:00, 06/01  16:30:00,83.03,7.449999999999999,386.0,0.8849400000000001,0.8849400000000001,83.86914016650927,142.44398149674316,1599.3999765628066,0.0,0.0,-909.8756700294686,0.0,812.8776330090078,0.0,30.116203569008547,0.0,1388.4014077651968,0.0,0.0,-961.7487130644246,0.0,421.4281273247176,0.0,20.770911149306905,0.0,0.7133776129323863,0.0,0.0,0.0,0.0,0.8043571747784042,0.0,0.0,909.8741771339504,28.816188981394024,21.0,23.99999999999999,0.0,961.7487130644246,30.116203569008537,21.0,23.99999999999999,0.0,0.0,20.770911149306897,21.0,23.99999999999999,2023-06-01 16:15:00,-0.8968727415326883,-0.4422886902190013,-909.8741771339504
2023-06-01 16:30:00, 06/01  16:45:00,82.535,7.075,353.0,0.8849400000000001,0.8849400000000001,82.78241978350906,135.85926974072393,1942.3898947772343,0.0,0.0,-2636.7030330583902,0.0,-503.41181961639336,0.0,27.336580424419125,0.0,2160.357827912744,0.0,0.0,-2465.7121602111306,0.0,-281.393983908288,0.0,20.770418581165195,0.0,-0.0231875179146489,0.0,0.0,0.0,0.0,0.0053585333051697,0.0,0.0,2636.813249735465,28.21245543528285,21.00000000000002,24.000000000000032,0.0,2465.7121602111306,27.33658042441916,21.00000000000002,24.000000000000032,0.0,0.0,20.77041858116522,21.00000000000002,24.000000000000032,2023-06-01 16:30:00,-0.9238795325112864,-0.3826834323650903,-2636.813249735465
2023-06-01 16:45:00, 06/01  17:00:00,82.04,6.7,320.0,0.8849400000000001,0.8849400000000001,81.21943356055084,142.78936960626905,3161.7966442023308,0.0,0.0,-4171.670988583615,0.0,-874.8419104800536,0.0,25.422736835172017,0.0,3393.9792335426955,0.0,0.0,-3628.086649114131,0.0,-251.3956630738555,0.0,20.76385784355937,0.0,-0.8535824186681058,0.0,0.0,0.0,0.0,-0.8450725685380178,0.0,0.0,4171.931009445359,27.34412975586158,21.0,24.0,0.0,3628.086649114131,25.422736835172017,21.0,24.0,0.0,0.0,20.76385784355937,21.0,24.0,2023-06-01 16:45:00,-0.9469301294951056,-0.3214394653031618,-4171.931009445359
2023-06-01 17:00:00, 06/01  17:15:00,82.04,6.825,287.0,1.6593,1.6593,80.52885561299364,217.0640084488079,3409.615501996921,0.0,0.0,-4073.0425956093,0.0,-490.5037090823045,0.0,24.28316256133176,0.0,3194.6090113981268,0.0,0.0,-3341.423011287001,0.0,-169.178884782194,0.0,20.751020221384955,0.0,-1.7592626344885771,0.0,0.0,0.0,0.0,-1.7920547484124765,0.0,0.0,4073.297945312243,26.960475340552023,21.0,24.000000000000004,0.0,3341.4230112870005,24.28316256133176,21.0,24.000000000000004,0.0,0.0,20.751020221384955,21.0,24.000000000000004,2023-06-01 17:00:00,-0.965925826289068,-0.2588190451025215,-4073.297945312243
2023-06-01 17:15:00, 06/01  17:30:00,82.04,6.95,254.0,1.6593,1.6593,82.68256982512214,218.4470548651173,1816.28930237448,0.0,0.0,-875.7538220126463,0.0,1065.2999606625249,0.0,23.37333572193644,0.0,2998.029933397828,0.0,0.0,-3112.553092440112,0.0,-135.93574325727056,0.0,20.73199886240965,0.0,-2.725403309410725,0.0,0.0,0.0,0.0,-2.804527739256955,0.0,0.0,875.72365436586,28.156983236178966,21.0,24.0,0.0,3112.553092440112,23.37333572193644,21.0,24.0,0.0,0.0,20.73199886240965,21.0,24.0,2023-06-01 17:15:00,-0.9807852804032304,-0.1950903220161286,-875.72365436586
2023-06-01 17:30:00, 06/01  17:45:00,82.04,7.075,216.5,1.6593,1.6593,84.26152362330274,200.23569132624667,905.2579798167172,0.0,0.0,-920.6581179344164,0.0,234.01414538171952,0.0,22.54037817561053,0.0,2821.9531169730217,0.0,0.0,-2903.0198958186384,0.0,-78.42548071191943,0.0,20.7018688568073,0.0,-2.693383567308925,0.0,0.0,0.0,0.0,-2.6846643094451483,0.0,0.0,920.6509715679804,29.034179790723748,21.0,24.0,0.0,2903.0198958186384,22.54037817561053,21.0,24.0,0.0,0.0,20.7018688568073,21.0,24.0,2023-06-01 17:30:00,-0.9914448613738104,-0.1305261922200525,-920.6509715679804
2023-06-01 17:45:00, 06/01  18:00:00,82.04,7.2,179.0,1.6593,1.6593,82.70834147962091,196.693721524448,1656.7126212605217,0.0,0.0,-2629.594774412986,0.0,-586.8847474968154,0.0,21.85171155198948,0.0,2638.020466749736,0.0,0.0,-2729.783552993815,0.0,-113.92245454047338,0.0,20.673387862494515,0.0,-4.576897459546621,0.0,0.0,0.0,0.0,-4.747753088913219,0.0,0.0,2629.7057368810865,28.171300822011617,21.0,24.0,0.0,2729.783552993815,21.85171155198948,21.0,24.0,0.0,0.0,20.673387862494515,21.0,24.0,2023-06-01 17:45:00,-0.9978589232386036,-0.0654031292301436,-2629.7057368810865
2023-06-01 18:00:00, 06/01  18:15:00,81.77,6.95,141.5,2.69079,2.69079,80.95620167616795,283.10364947839776,2824.533117504473,0.0,0.0,-4133.613126323769,0.0,-1051.8982777418817,0.0,22.5756082340326,0.0,1823.08835101658,0.0,0.0,-1747.1292793827795,0.0,70.96909567114326,0.0,20.6343240645186,0.0,-5.542068105172539,0.0,0.0,0.0,0.0,-5.695952384172553,0.0,0.0,4133.827232390914,27.1978898200933,21.0,24.000000000000004,0.0,1747.12927938278,22.5756082340326,21.0,24.000000000000004,0.0,0.0,20.6343240645186,21.0,24.000000000000004,2023-06-01 18:00:00,-1.0,-1.8369701987210294e-16,-4133.827232390914
2023-06-01 18:15:00, 06/01  18:30:00,81.5,6.7,104.0,2.69079,2.69079,80.44913815263023,299.4092792100908,2907.445868035309,0.0,0.0,-3550.8811903449014,0.0,-387.4888581317393,0.0,24.336789267704937,0.0,796.0615056485063,0.0,0.0,-570.3612879585638,0.0,232.21628658367544,0.0,20.589919653305834,0.0,-6.314425868232587,0.0,0.0,0.0,0.0,-6.493412889962355,0.0,0.0,3551.0173245720616,26.91618786257235,21.0,24.0,0.0,570.3612879585637,24.336789267704937,21.0,24.0,0.0,0.0,20.589919653305834,21.0,24.0,2023-06-01 18:15:00,-0.9978589232386036,0.0654031292301423,-3551.0173245720616
2023-06-01 18:30:00, 06/01  18:45:00,81.23,6.45,78.0,2.69079,2.69079,79.90821387400757,298.40365224845755,2858.0640393381427,0.0,0.0,-3473.8437354681982,0.0,-326.5695597070346,0.0,22.52190152354424,0.0,1233.364379593564,0.0,0.0,-1437.1592931309976,0.0,-190.7936884728939,0.0,20.540394226642203,0.0,-7.215087457864895,0.0,0.0,0.0,0.0,-7.46116684848648,0.0,0.0,3473.9732240544654,26.61567437444865,21.0,24.000000000000004,0.0,1437.1592931309976,22.52190152354424,21.0,24.000000000000004,0.0,0.0,20.540394226642203,21.0,24.000000000000004,2023-06-01 18:30:00,-0.9914448613738104,0.1305261922200512,-3473.9732240544654
2023-06-01 18:45:00, 06/01  19:00:00,80.96,6.2,52.0,2.69079,2.69079,79.43739157105949,302.47260810324406,2835.2446084141,0.0,0.0,-3406.794314391108,0.0,-275.83195049742733,0.0,20.49215957758367,0.0,2139.1396409710646,0.0,0.0,-2387.783804715135,0.0,-260.3282939419697,0.0,20.48536956077553,0.0,-7.784533505946649,0.0,0.0,0.0,0.0,-7.928602398764541,0.0,0.0,3406.866175239978,26.354106428366386,21.0,24.0,0.0,2387.7838047151354,20.49215957758367,21.0,24.0,0.0,0.0,20.48536956077553,21.0,24.0,2023-06-01 18:45:00,-0.9807852804032308,0.1950903220161274,-3406.866175239978
2023-06-01 19:00:00, 06/01  19:15:00,79.7,6.2,0.0,2.69079,2.69079,78.52214440259127,315.20177158895785,2953.192660427157,0.0,0.0,-3786.972750224319,0.0,-521.1066051545532,0.0,22.333571160390715,0.0,769.9149066533956,0.0,0.0,-570.1993828733421,0.0,183.1810575586641,0.0,20.425703687591174,0.0,-8.842948911947024,0.0,0.0,0.0,0.0,-9.11885665336193,0.0,0.0,3787.091466515873,25.84563577921737,21.0,24.000000000000004,0.0,570.1993828733421,22.333571160390715,21.0,24.000000000000004,0.0,0.0,20.425703687591174,21.0,24.000000000000004,2023-06-01 19:00:00,-0.9659258262890684,0.2588190451025203,-3787.091466515873
2023-06-01 19:15:00, 06/01  19:30:00,78.44,6.2,0.0,2.69079,2.69079,77.64977022227441,323.8148947032928,3147.4453892159345,0.0,0.0,-3662.776203988763,0.0,-200.6819060883946,0.0,20.407490398947782,0.0,1130.99361966709,0.0,0.0,-1419.8909974502662,0.0,-298.35495320922456,0.0,20.33933627089815,0.0,-7.261717161871771,0.0,0.0,0.0,0.0,-7.278094016605315,0.0,0.0,3662.839200771904,25.36098345681912,21.0,24.000000000000004,0.0,1419.8909974502667,20.407490398947782,21.0,24.000000000000004,0.0,0.0,20.33933627089815,21.0,24.000000000000004,2023-06-01 19:15:00,-0.9469301294951056,0.3214394653031615,-3662.839200771904
2023-06-01 19:30:00, 06/01  19:45:00,77.18,6.2,0.0,2.69079,2.69079,77.3280014458229,328.0286814972355,2970.0461062513914,0.0,0.0,-3617.064707623813,0.0,-339.17995001256594,0.0,21.33267968078184,0.0,670.9875187919987,0.0,0.0,-519.84387745324,0.0,10.24136697344343,0.0,20.279556316071144,0.0,-11.837901327188384,0.0,0.0,0.0,0.0,-11.923957047838956,0.0,0.0,3617.181632496028,25.18222302545717,21.0,24.0,0.0,519.84387745324,21.33267968078184,21.0,24.0,0.0,0.0,20.279556316071144,21.0,24.0,2023-06-01 19:30:00,-0.923879532511287,0.3826834323650891,-3617.181632496028
2023-06-01 19:45:00, 06/01  20:00:00,75.92,6.2,0.0,2.69079,2.69079,76.82978828264072,330.6354856229628,2923.1655158460994,0.0,0.0,-3546.29690458089,0.0,-175.96247150541703,0.0,21.60624429263141,0.0,411.432416729508,0.0,0.0,-533.6070921227487,0.0,27.385953029735703,0.0,20.18684706174051,0.0,-11.598796037802714,0.0,0.0,0.0,0.0,-8.336742220356623,0.0,0.0,3546.357258850224,24.9054379348004,21.0,24.0,0.0,533.6070921227488,21.60624429263141,21.0,24.0,0.0,0.0,20.18684706174051,21.0,24.0,2023-06-01 19:45:00,-0.8968727415326885,0.442288690219001,-3546.357258850224
2023-06-01 20:00:00, 06/01  20:15:00,74.93,6.2,0.0,2.69079,2.69079,76.3761467261715,335.8848532114324,2882.023895170741,0.0,0.0,-3481.8522142312977,0.0,-270.7826438333719,0.0,19.381094677011227,0.0,985.8615946336696,0.0,0.0,-1264.9750758180548,0.0,-277.962318542384,0.0,20.103342129269738,0.0,-12.670741665368238,0.0,0.0,0.0,0.0,-12.940062963861646,0.0,0.0,3481.897028233088,24.65341484787306,21.0,24.0,0.0,1264.9750758180548,19.381094677011227,21.0,24.0,0.0,0.0,20.103342129269738,21.0,24.0,2023-06-01 20:00:00,-0.866025403784439,0.4999999999999993,-3481.897028233088
2023-06-01 20:15:00, 06/01  20:30:00,73.94,6.2,0.0,2.69079,2.69079,75.89273344020813,340.86533818681613,2887.284455111265,0.0,0.0,-3413.1396456461566,0.0,-171.1164549170593,0.0,19.569177248850888,0.0,737.7107935369899,0.0,0.0,-431.1209158948463,0.0,18.968977426527083,0.0,20.00092445449277,0.0,-10.91317461973455,0.0,0.0,0.0,0.0,-9.220174327478269,0.0,0.0,3413.224258103708,24.384851911226747,21.000000000000004,24.000000000000007,0.0,431.1209158948464,19.56917724885089,21.000000000000004,24.000000000000007,0.0,0.0,20.00092445449277,21.000000000000004,24.000000000000007,2023-06-01 20:15:00,-0.8314696123025455,0.5555702330196018,-3413.224258103708
